iso,pays,annee,perte_biomasse_Mg,perte_surface_ha
GRC,Grece,2015,371520.4631950475,3840.0029775508933
GRD,Grenade,2015,1416.8857557574643,6.698007764814862
GTM,Guatemala,2015,8858573.471056566,54147.33930251572
GUF,Guyane française,2015,849443.824532395,2867.5026518878453
GUY,Guyane,2015,3431427.972916264,13084.17903985508
HKG,Hong Kong,2015,3452.959396476344,23.721396680580668
HND,Honduras,2015,8710924.11054148,50242.48684737448
HRV,Croatie,2015,418574.14005144977,2669.0480695532615
HTI,Haiti,2015,359185.2440381241,3087.5647956931907
HUN,Hongrie,2015,1476995.9893068187,10720.012872797446
IDN,Indonesie,2015,386000271.32693666,1746470.5346029967
IMN,Ile de Man,2015,1478.8243053952397,11.116265674114326
IND,Inde,2015,24219752.229246575,116308.11702302235
IRL,Irlande,2015,793401.5107379047,4484.169137729796
ISR,Israel,2015,4868.4775696897495,51.332728029454216
ITA,Italie,2015,1682935.5687853317,14124.462450126279
JAM,Jamaique,2015,555645.0855973483,2903.3148826555184
JEY,Jersey,2015,9.6294309304031,0.10136243084634841
JOR,Jordanie,2015,36.08938840472885,0.3915837515624777
JPN,Japon,2015,5523096.247768765,31145.402758702712
KAZ,Kazakhstan,2015,26018.510294272644,181.16229367695064
KEN,Kenya,2015,2498476.6185875563,15615.500860817789
KHM,Cambodge,2015,31560771.625964794,132701.14361587705
KNA,Saint-Kitts-et-Nevis,2015,216.94354788154476,0.9566715461425238
KOR,Coree du Sud,2015,1919502.3387904551,17340.926475316282
LAO,Laos,2015,58516953.92181578,285028.84193351923
LBN,Liban,2015,17747.11303370946,173.61729878414127
LBR,Liberia,2015,30330005.780095145,186009.89867053216
LBY,Libye,2015,13.635008775181518,0.19478584987629102
LCA,Sainte-Lucie,2015,1287.1772368625284,7.1751066009114
LIE,Liechtenstein,2015,297.27781608654976,1.3175101793774697
LKA,Sri Lanka,2015,1016979.220812083,7402.86273610376
LSO,Lesotho,2015,184.58778455739835,0.934455175671605
LTU,Lituanie,2015,1831935.9288918765,15794.339392664839
LUX,Luxembourg,2015,71600.96866630542,327.46531145349724
LVA,Lettonie,2015,3308837.4204447777,30829.68651623584
MAC,Macao,2015,,0.6426038811590002
MAR,Maroc,2015,98996.29532096717,951.9919859004817
MDA,Moldavie,2015,53676.75485150644,495.7353512493095
MDG,Madagascar,2015,53821546.69217689,301788.65834899794
MEX,Mexique,2015,26571382.35692592,197650.88075585567
MKD,Macedoine,2015,116725.13163583944,784.3280615297274
MLI,Mali,2015,24264.760830161227,204.15351593025213
MMR,Myanmar,2015,63345932.4191391,293305.1696370187
MNE,Montenegro,2015,34311.154360476045,180.96339953503133
MNG,Mongolie,2015,673622.0019913262,7145.278873921564
MOZ,Mozambique,2015,25100515.83898904,181386.8423631052
MSR,Montserrat,2015,38.34516190103949,0.14748139192707493
MTQ,Martinique,2015,5099.528793035241,31.57205200345167
MWI,Malawi,2015,1582186.7564161625,10785.179991408437
MYS,Malaisie,2015,108549322.5453251,454345.0340698132
MYT,Mayotte,2015,3362.9428588410265,18.089878408034124
NAM,Namibie,2015,17.558170778119663,0.22039559628687985
NCL,Nouvelle-Caledonie,2015,68329.2494566931,486.1010028599711
NGA,Nigeria,2015,4895354.756203385,40927.54611011153
NIC,Nicaragua,2015,7547725.20553781,35523.97516550565
NLD,Pays-Bas,2015,139526.60993356223,894.1996832064434
NOR,Norvege,2015,3202556.059465824,36638.88559081887
NPL,Nepal,2015,128007.13088026883,579.3662047965695
NZL,Nouvelle-Zelande,2015,11472619.655241303,64003.26987590298
PAK,Pakistan,2015,352.8120223913107,2.4160882604604197
PAN,Panama,2015,2220461.3850630657,10553.676857625043
PER,Perou,2015,42425490.71323765,166499.9408956533
PHL,Philippines,2015,13736748.265408289,65895.64633830174
PNG,Papouasie-Nouvelle-Guinee,2015,47957386.23560944,180806.56705686782
POL,Pologne,2015,5462764.507640639,42742.66672936548
PRI,Puerto Rico,2015,101884.68362184316,722.2241254801447
PRK,Coree du Nord,2015,1050831.9618525724,10852.584168495994
PRT,Portugal,2015,5555442.400873876,46097.025436852295
PRY,Paraguay,2015,17759581.505537003,279375.4362715152
PSE,Palestine,2015,10.292152493721202,0.13028041131292661
REU,Reunion,2015,1068.1197792587473,8.562228997164409
ROU,Roumanie,2015,1785384.7372399194,10906.349848185986
RUS,Russie,2015,204331250.1503557,2332111.357965163
RWA,Rwanda,2015,311579.3065393728,2216.7212275395837
SDN,Soudan,2015,872.907355225336,8.055737397906
SEN,Senegal,2015,28885.438949298274,293.49623981817825
SGP,Singapour,2015,19746.62716449466,154.97480247524723
SLB,Iles Salomon,2015,4546771.7829804495,14970.046156588776
SLE,Sierra Leone,2015,27278490.544171415,232761.35360078362
SLV,Salvador,2015,369328.9907675318,2388.8341969572894
SMR,Saint-Marin,2015,17.953946779330575,0.16727279608071965
SOM,Somalie,2015,4070.1217521846356,65.91837287778225
SRB,Serbie,2015,486876.72668381117,2815.440175056955
SSD,Sud-Soudan,2015,307981.07294365007,2459.8526734797906
SUR,Suriname,2015,3614905.7951762686,11921.195531713456
SVK,Slovaquie,2015,955843.2710958271,5282.688760735526
SVN,Slovenie,2015,200722.64842869667,1024.5275249353758
SWE,Suede,2015,18072428.963070523,216031.23983821238
SWZ,Eswatini,2015,622308.1731836846,3215.7813544449887
SYR,Syrie,2015,277658.2548874139,2393.171169198203
TCA,Iles Turques-et-Caiques,2015,1392.503856399451,21.250219062147146
TCD,Tchad,2015,283337.6611731043,2591.3684614962563
TGO,Togo,2015,96563.47205979674,940.2958101567015
THA,Thailande,2015,26268265.72838735,120807.65603115948
TLS,Timor-Leste,2015,155194.6006940937,862.9100052983638
TTO,Trinite-et-Tobago,2015,142732.86325284184,668.1936409805928
TUN,Tunisie,2015,213716.6297924953,1880.02271731481
TUR,Turquie,2015,3089913.593224141,27735.284477791436
TWN,Taiwan,2015,180379.2325767227,942.6410425549209
TZA,Tanzanie,2015,14120429.00808531,111961.29550804377
UGA,Ouganda,2015,6264494.887953388,54021.49583856939
UKR,Ukraine,2015,6482546.575029838,48913.80599969579
URY,Uruguay,2015,1560999.8665875283,17547.92121060492
USA,Etats-Unis,2015,282887906.14505184,2289649.127923191
VCT,Saint-Vincent-et-les Grenadines,2015,353.1203658711507,1.7235672535150592
VEN,Venezuela,2015,10076269.21325259,61435.84377792051
VIR,Iles Vierges americaines,2015,47.52687509377768,0.2924751540190806
VNM,Viet Nam,2015,40745081.55462737,217883.20961145975
VUT,Vanuatu,2015,747184.1612686903,3476.160228197156
XAD,Akrotiri et Dhekelia,2015,531.0679626527888,5.275077678814803
XKO,Kosovo,2015,85493.49596124457,470.7798667343242
XNC,Chypre du Nord,2015,1439.386897912414,15.282490826872571
ZAF,Afrique du Sud,2015,11183406.198110469,70156.99447749446
ZMB,Zambie,2015,12791704.348083232,87590.81871224131
ZWE,Zimbabwe,2015,2141717.6252024723,12261.738755653443
AGO,Angola,2016,28735257.464430653,229710.48743592695
ALA,Iles Aland,2016,56372.137196998236,672.6592337792165
ALB,Albanie,2016,121042.91907211259,928.4496223384556
AND,Andorre,2016,87.8979775116971,0.6275108286263961
ARG,Argentine,2016,16503901.512505403,230189.42112733494
ARM,Armenie,2016,4609.927129589278,30.04757964455184
ATG,Antigua-et-Barbuda,2016,1336.5577752925508,14.42539973629324
AUS,Australie,2016,46775670.20224968,430905.57690353727
AUT,Autriche,2016,3425289.83843982,17210.293187758725
AZE,Azerbaidjan,2016,3503.3653060507777,25.475209867439556
BDI,Burundi,2016,175835.5846694273,1575.8744500566547
BEL,Belgique,2016,932051.0181335342,4512.342534066226
BEN,Benin,2016,221844.55163566806,2015.9778176707741
BGD,Bangladesh,2016,4259146.404421497,21196.228015764176
BGR,Bulgarie,2016,1092682.1965724495,7394.538858112017
BHS,Bahamas,2016,210747.59187132693,3136.0846553065758
BIH,Bosnie-Herzegovine,2016,432822.02535658365,2307.979526247197
BLR,Bielorussie,2016,10655383.355357086,90486.8356861563
BLZ,Belize,2016,3884918.9099373007,20510.70580550709
BOL,Bolivie,2016,74746718.56825496,470600.8213763513
BRA,Bresil,2016,1058209950.486542,5378844.034540869
BRB,Barbade,2016,1769.2272363542334,14.316258986333844
BRN,Brunei Darussalam,2016,604902.5707986632,2572.584128136684
BTN,Bhoutan,2016,478209.8960623987,1962.952322694127
BWA,Botswana,2016,37.022722865983305,0.7276476864507171
CAF,Republique centrafricaine,2016,10367391.847933203,51151.994115956026
CAN,Canada,2016,175883577.83701983,2084425.6748783933
CHE,Suisse,2016,327546.1086400954,1678.9900987180247
CHL,Chili,2016,14400806.921665132,113904.3937843813
CHN,Chine,2016,120987257.4415051,718689.1051536162
CIV,Cote d Ivoire,2016,28383427.463571344,221099.81126493413
CMR,Cameroun,2016,25398314.004330307,116619.23002656616
COD,Republique democratique du Congo,2016,311693550.33799803,1381278.3488440015
COG,Republique du Congo,2016,24710769.79520823,114303.48946298829
COL,Colombie,2016,59941210.040383786,290956.3057680509
COM,Comores,2016,23851.60329370755,124.3647881374373
CRI,Costa Rica,2016,2530591.0584577215,13791.394239961974
CUB,Cuba,2016,14719862.653308723,74052.69806432267
CYM,Iles Cayman,2016,5148.794460465101,70.06050036116378
CYP,Chypre,2016,58047.24003691181,568.915394140915
CZE,Republique tcheque,2016,4488443.457505405,22808.491652023662
DEU,Allemagne,2016,5125179.752332448,26877.05920368129
DMA,Dominique,2016,1499.7408560959936,7.123976756033724
DNK,Danemark,2016,482841.736562875,4656.340520046329
DOM,Republique dominicaine,2016,4017725.897643412,24907.404839218274
DZA,Algerie,2016,894235.0828915795,8011.483778742101
ECU,equateur,2016,10956272.270361323,44042.95668030263
EGY,egypte,2016,2907.3679038228684,36.72802966215298
ESP,Espagne,2016,14683543.032704027,107562.36492725615
EST,Estonie,2016,3485845.9953820957,36334.866977050806
ETH,ethiopie,2016,2774066.7277819873,19581.64310748048
FIN,Finlande,2016,17394640.63340145,240428.38527362508
FJI,Fidji,2016,1857951.9901057584,8372.9940766042
FRA,France,2016,10237246.952644411,60768.46950602197
GAB,Gabon,2016,7759178.653234998,32150.617915535186
GBR,Royaume-Uni,2016,4520398.610412974,28808.246988809315
GEO,Georgie,2016,82139.28530148538,523.4219910561706
GHA,Ghana,2016,15945589.892946573,119244.56175708125
GIN,Guinee,2016,26642293.5486371,216012.26550660733
GLP,Guadeloupe,2016,9845.59974917924,70.02423404483557
GMB,Gambie,2016,421.1447295312206,5.170541242268193
GNB,Guinee-Bissau,2016,1871761.4553142753,16120.145529737236
GNQ,Guinee equatoriale,2016,2356103.067783419,9544.934007180434
GRC,Grece,2016,573738.0234377779,6034.199903194351
GRD,Grenade,2016,12154.397096827632,59.449762657462145
GTM,Guatemala,2016,31103030.698378664,178396.8040378731
GUF,Guyane française,2016,1814234.785344008,6127.211341665471
GUY,Guyane,2016,6595979.920806307,26512.136705374236
HKG,Hong Kong,2016,6704.844272842451,43.04229534332149
HND,Honduras,2016,32135248.131341085,188442.86732847945
HRV,Croatie,2016,884745.5210323567,5372.963121164636
HTI,Haiti,2016,3118894.444262504,17267.080063646463
HUN,Hongrie,2016,1890720.3731314372,14020.675000516601
IDN,Indonesie,2016,507685874.6911241,2422071.536672232
IMN,Ile de Man,2016,2501.687369091687,17.578412979743803
IND,Inde,2016,37051244.92515338,175362.3445626209
IRL,Irlande,2016,1629938.316019847,9388.156921341375
IRN,Iran,2016,265.2861427301629,2.407965006783718
IRQ,Irak,2016,55.566166846798055,0.4917362710307881
ISR,Israel,2016,6115.84653965474,64.87129809016173
ITA,Italie,2016,3009607.0247563566,24721.590975667394
JAM,Jamaique,2016,353826.9731194344,1991.3896671669982
JPN,Japon,2016,9698800.881881606,54993.73162252524
KAZ,Kazakhstan,2016,158071.06499002952,1288.5506122040288
KEN,Kenya,2016,2886013.8463567034,19048.306961093225
KGZ,Kirghizistan,2016,1175.941910698382,11.524777086573408
KHM,Cambodge,2016,42687405.29562859,182417.95363141346
KNA,Saint-Kitts-et-Nevis,2016,1884.6468885397458,8.388895962008004
KOR,Coree du Sud,2016,2482018.6578340945,22537.65417236113
LAO,Laos,2016,79187764.3574459,388035.25438479637
LBN,Liban,2016,26323.29794748078,266.27434058720996
LBR,Liberia,2016,27017250.328498505,168585.97008533086
LBY,Libye,2016,40.84487419829223,0.5194896307671331
LCA,Sainte-Lucie,2016,23515.880181154826,107.17038489837604
LIE,Liechtenstein,2016,1176.591722968644,5.163633092627042
LKA,Sri Lanka,2016,2423348.598898361,17490.125223956627
LSO,Lesotho,2016,1421.7596946946992,15.343229898840203
LTU,Lituanie,2016,2865019.2276874348,25531.68712381293
LUX,Luxembourg,2016,112351.46925505047,520.6800895391065
LVA,Lettonie,2016,4725638.653541924,44945.46223099821
MAR,Maroc,2016,211127.66260990908,2041.2025672191642
MDA,Moldavie,2016,88521.22920667232,833.4803869876152
MDG,Madagascar,2016,69541089.36380994,383655.6249867542
MEX,Mexique,2016,38174549.076532595,274182.58205953037
MKD,Macedoine,2016,224506.07205266634,1496.4766005935487
MLI,Mali,2016,24273.650363172288,204.82831103208943
MMR,Myanmar,2016,78789067.38248198,362552.3885543088
MNE,Montenegro,2016,217366.42677951592,1119.526832553519
MNG,Mongolie,2016,376281.7205207576,4142.113330181561
MOZ,Mozambique,2016,34859934.712203175,250552.81216453263
MSR,Montserrat,2016,1244.4250797184402,6.2685934245844805
MTQ,Martinique,2016,3950.828257360553,26.05926787527344
MWI,Malawi,2016,1948739.4911449484,13509.331561988078
MYS,Malaisie,2016,132941669.10043506,565249.1817730786
MYT,Mayotte,2016,15912.669154010096,83.46931421062756
NAM,Namibie,2016,95.75639764755785,1.3206881883430655
NCL,Nouvelle-Caledonie,2016,195026.59173078428,1323.908593353271
NGA,Nigeria,2016,8850227.396040354,72189.38696622405
NIC,Nicaragua,2016,30090138.42514581,142443.7487564641
NLD,Pays-Bas,2016,215695.88132906187,1406.6382512151415
NOR,Norvege,2016,5239859.028599007,60081.68602965781
NPL,Nepal,2016,224724.4541719405,998.5134169190403
NZL,Nouvelle-Zelande,2016,14089466.166929804,80358.60654095543
PAN,Panama,2016,3767173.214701004,17316.703240048068
PER,Perou,2016,58131658.63980333,230961.62885486073
PHL,Philippines,2016,26950270.340353914,129109.70705168761
PNG,Papouasie-Nouvelle-Guinee,2016,45208622.56813423,177925.92697005585
POL,Pologne,2016,11154735.174680835,86510.33713259349
PRI,Puerto Rico,2016,92708.68737862888,599.2746830429619
PRK,Coree du Nord,2016,1270444.2826238312,11509.253959102169
PRT,Portugal,2016,11514123.338319818,94646.72428967667
PRY,Paraguay,2016,21897600.403675187,319823.31324750604
REU,Reunion,2016,1357.7465378245247,7.404617179196482
ROU,Roumanie,2016,3897255.7771283514,23045.154078592164
RUS,Russie,2016,404565079.05224466,5051685.722775973
RWA,Rwanda,2016,387994.27761616354,2777.671917526598
SDN,Soudan,2016,2798.8867679675404,26.677106912372864
SEN,Senegal,2016,25658.76084841317,254.55735387663486
SGP,Singapour,2016,19699.07944161234,154.3596279687278
SLB,Iles Salomon,2016,5079358.344560991,17992.75599011326
SLE,Sierra Leone,2016,21227194.884345118,177686.75680965433
SLV,Salvador,2016,1058838.529158343,5743.541113568234
SOM,Somalie,2016,5780.6941675347025,86.37904766203658
SRB,Serbie,2016,830919.798600828,4676.280415975682
SSD,Sud-Soudan,2016,528200.3743345892,4067.781885276311
SUR,Suriname,2016,4960899.264662934,16877.596383367658
SVK,Slovaquie,2016,3195617.22797681,16942.84432520929
SVN,Slovenie,2016,1119848.6699086372,5394.61891912501
SWE,Suede,2016,25543017.0766227,310348.3256952785
SWZ,Eswatini,2016,872638.5597704279,4801.902606689233
SYR,Syrie,2016,208420.63953584278,1812.6737014559308
TCA,Iles Turques-et-Caiques,2016,1197.7892222297805,18.887066909967437
TCD,Tchad,2016,355961.93322180223,3165.963229054043
TGO,Togo,2016,352977.6604411467,3463.7888226093182
THA,Thailande,2016,36739296.658584476,171638.61546868656
TKM,Turkmenistan,2016,8.14381597890593,0.05944391225478781
TLS,Timor-Leste,2016,235520.88368030812,1296.467269537283
TTO,Trinite-et-Tobago,2016,280765.0278338893,1351.1961365679415
TUN,Tunisie,2016,168491.2664152083,1454.9561057049568
TUR,Turquie,2016,2816554.9925530404,25633.047734702806
TWN,Taiwan,2016,627903.6911393504,3322.0231102978782
TZA,Tanzanie,2016,19537037.617370114,152854.22932995344
UGA,Ouganda,2016,7889563.646642556,67486.0445206755
UKR,Ukraine,2016,13332776.844885197,106760.51083836277
URY,Uruguay,2016,1984837.7293380871,23688.348605539435
USA,Etats-Unis,2016,347026251.66814387,2264066.7497077077
VCT,Saint-Vincent-et-les Grenadines,2016,3459.7219745616244,16.03810071687623
VEN,Venezuela,2016,39972685.34098977,207335.82490177045
VGB,British Virgin Islands,2016,563.1096303704576,2.8502429745865614
VIR,Iles Vierges americaines,2016,1287.767403917774,8.648971679930616
VNM,Viet Nam,2016,66213642.6777658,353446.0206847117
VUT,Vanuatu,2016,266197.2200120935,1340.6743119259256
XAD,Akrotiri et Dhekelia,2016,888.538192431039,8.644499366099774
XKO,Kosovo,2016,170745.9366594614,912.2313165999469
XNC,Chypre du Nord,2016,2167.8233550387026,21.97465567431585
ZAF,Afrique du Sud,2016,11727685.73195296,73546.06795383526
ZMB,Zambie,2016,20511052.485034276,141637.19948642253
ZWE,Zimbabwe,2016,1737339.236920088,10955.480626395378
AGO,Angola,2017,33010699.195407502,280456.32105130004
ALA,Iles Aland,2017,61888.249974485094,735.1438003620265
ALB,Albanie,2017,209215.68337409335,1689.0250327540468
AND,Andorre,2017,637.5752940598379,3.4221603947095094
ARG,Argentine,2017,17654920.545335315,233919.6777671838
ARM,Armenie,2017,4933.737870974694,41.74731801517295
ATG,Antigua-et-Barbuda,2017,6221.965633319633,71.89840979989367
AUS,Australie,2017,29181047.70202073,236877.75291195104
AUT,Autriche,2017,3621367.93153021,18405.689726018692
AZE,Azerbaidjan,2017,10446.681957505203,80.1010522112471
BDI,Burundi,2017,182000.51579603524,1775.1927772759993
BEL,Belgique,2017,848575.1720011414,4137.322685932698
BEN,Benin,2017,268567.3066986046,2238.4464013462702
BGD,Bangladesh,2017,5737813.816776177,28376.54723302208
BGR,Bulgarie,2017,1040201.078280159,7687.8566350433775
BHS,Bahamas,2017,270008.14427683374,3703.9362265570953
BIH,Bosnie-Herzegovine,2017,221705.80182377587,1339.3147675041612
BLR,Bielorussie,2017,9288420.370791288,78767.08865605116
BLZ,Belize,2017,2807398.9769104766,16366.274295301584
BOL,Bolivie,2017,79914206.12338911,463194.4713748553
BRA,Bresil,2017,822355419.6874648,4519833.171433768
BRB,Barbade,2017,2352.56199841741,15.814096749303035
BRN,Brunei Darussalam,2017,266086.89248329424,944.7101789179776
BTN,Bhoutan,2017,486078.29253263405,1972.244378721217
BWA,Botswana,2017,73.23224971700265,1.1571796534006653
CAF,Republique centrafricaine,2017,11167085.450624777,63910.177588088
CAN,Canada,2017,211354561.2417823,2559736.039863313
CHE,Suisse,2017,491228.55160548585,2542.414850989413
CHL,Chili,2017,27106232.991717353,214837.48092775268
CHN,Chine,2017,104952368.4372752,644239.3395882017
CIV,Cote d Ivoire,2017,44873025.701589584,357273.0221579286
CMR,Cameroun,2017,38495804.42956254,187281.05196284666
COD,Republique democratique du Congo,2017,318646809.07177484,1467956.6575778397
COG,Republique du Congo,2017,12700345.243870506,63874.77359254949
COL,Colombie,2017,89515867.02268714,424870.2839479082
COM,Comores,2017,59680.755082827454,307.9432150459239
CRI,Costa Rica,2017,4356511.147733331,22095.55522014487
CUB,Cuba,2017,8268508.539299283,76813.80059414673
CYM,Iles Cayman,2017,5967.563901120303,73.62158437147349
CYP,Chypre,2017,45707.51132331128,437.26965278404805
CZE,Republique tcheque,2017,5306599.752368938,26511.922830655854
DEU,Allemagne,2017,6133185.372515653,33000.27868154504
DMA,Dominique,2017,5733550.430069214,23291.209868463797
DNK,Danemark,2017,443919.3336727078,4360.353965592468
DOM,Republique dominicaine,2017,4318641.06586213,27062.925092587833
DZA,Algerie,2017,5448346.973332312,45978.555096402415
ECU,equateur,2017,18751388.696863078,71107.7558019125
EGY,egypte,2017,4556.5819093063565,58.430383589154246
ESP,Espagne,2017,13303399.054621294,98458.97696128767
EST,Estonie,2017,3706004.3688234063,38856.65723429273
ETH,ethiopie,2017,5844310.38949573,35403.5058271183
FIN,Finlande,2017,24163681.35846605,336198.6682048923
FJI,Fidji,2017,648387.2387238087,3091.6189992173613
FRA,France,2017,11831635.024151154,69249.04325344597
GAB,Gabon,2017,9142005.090301823,38643.85552321285
GBR,Royaume-Uni,2017,3679362.1210772507,23041.725849351315
GEO,Georgie,2017,33694.13108283062,207.89816537639868
GHA,Ghana,2017,14660041.185824445,115285.96497551794
GIN,Guinee,2017,28489286.61563469,231588.02093249382
GLP,Guadeloupe,2017,9964.203474042642,60.452950359764145
GMB,Gambie,2017,651.0640941065905,8.093337744221259
GNB,Guinee-Bissau,2017,1909040.7502521342,16436.504582305883
GNQ,Guinee equatoriale,2017,3008432.5116977175,11937.945930302225
GRC,Grece,2017,821161.1710616311,8906.940785318855
GRD,Grenade,2017,4709.6602139561965,28.15271755384949
GTM,Guatemala,2017,13447217.687074129,79731.60581808399
GUF,Guyane française,2017,1233005.4401010354,4144.336964557682
GUY,Guyane,2017,5284907.927000565,19433.664030442415
HKG,Hong Kong,2017,14577.88954359864,91.72549676439189
HND,Honduras,2017,20286321.856258478,113473.73292354496
HRV,Croatie,2017,927597.0419393494,5846.534455798627
HTI,Haiti,2017,820387.8363441237,5498.831192214659
HUN,Hongrie,2017,1890990.9883519383,14108.816914518415
IDN,Indonesie,2017,278966241.97076356,1300719.3759037382
IMN,Ile de Man,2017,2505.696117705672,18.11718344127409
IND,Inde,2017,39802963.364362866,189420.96590027233
IRL,Irlande,2017,1053344.9284415788,6128.753455843609
IRN,Iran,2017,11471.862407699678,109.91407509003922
IRQ,Irak,2017,94.22623885110576,0.9834451819595796
ISR,Israel,2017,9011.412364237965,99.54904099364975
ITA,Italie,2017,4004167.9249489624,34095.34985295555
JAM,Jamaique,2017,401172.67637685407,2200.054600556259
JEY,Jersey,2017,185.77364857403242,1.4683109673545174
JOR,Jordanie,2017,93.2239000095368,0.9805254550802394
JPN,Japon,2017,8371957.245869575,47612.4597952682
KAZ,Kazakhstan,2017,113810.610932982,975.1769845816088
KEN,Kenya,2017,3403739.5261932113,22163.388146004458
KGZ,Kirghizistan,2017,6254.763178582903,55.75207340807199
KHM,Cambodge,2017,27424926.012681205,118333.26745054046
KNA,Saint-Kitts-et-Nevis,2017,473.5671375984632,3.678442645135508
KOR,Coree du Sud,2017,2292636.9236606117,20758.7122233497
LAO,Laos,2017,70150102.83660972,349136.62572704226
LBN,Liban,2017,27984.63891611085,288.2091885433048
LBR,Liberia,2017,32728061.471944876,203292.03508461933
LBY,Libye,2017,915.697955881921,10.452949380413797
LCA,Sainte-Lucie,2017,16748.961279852705,83.55703969967408
LIE,Liechtenstein,2017,876.3316168976341,4.057775238384093
LKA,Sri Lanka,2017,2035502.650644792,13066.09839456523
LSO,Lesotho,2017,735.6793126663201,7.805554621455647
LTU,Lituanie,2017,2910964.231246322,25803.69264478305
LUX,Luxembourg,2017,86691.57594881252,412.66653662550993
LVA,Lettonie,2017,4946636.285637185,47085.22203948609
MAC,Macao,2017,,3.998465319336848
MAR,Maroc,2017,255607.0259464734,2366.567118586505
MDA,Moldavie,2017,113764.01847508382,1092.3795400824904
MDG,Madagascar,2017,89762550.3938972,510356.85613728524
MEX,Mexique,2017,40515714.53031443,298787.5380594692
MKD,Macedoine,2017,168954.55200059086,1144.6141966696064
MLI,Mali,2017,39546.60601015166,331.98500583249984
MLT,Malte,2017,12.51926275346717,0.1251926625108436
MMR,Myanmar,2017,73487179.77264552,341844.6955261554
MNE,Montenegro,2017,161237.40805905004,1268.971619631821
MNG,Mongolie,2017,2139071.2673384775,25238.39889388581
MOZ,Mozambique,2017,48948654.68331075,359011.13680185797
MSR,Montserrat,2017,31.715689913197153,0.14751483680556815
MTQ,Martinique,2017,18371.749594115536,115.69333389233925
MWI,Malawi,2017,2140402.685839632,15307.694079994708
MYS,Malaisie,2017,114670030.8373307,483416.10861357424
MYT,Mayotte,2017,9004.291925987698,44.3638552161204
NAM,Namibie,2017,120.22470242639037,1.8335843917785954
NCL,Nouvelle-Caledonie,2017,179353.70454503043,1159.7805694712918
NGA,Nigeria,2017,20526790.074255854,171045.44662358327
NIC,Nicaragua,2017,47173598.729993105,211681.25405391376
NLD,Pays-Bas,2017,200131.29428685302,1333.202915522134
NOR,Norvege,2017,5038854.210394856,57916.60368443579
NPL,Nepal,2017,616429.7065262601,2394.08393242029
NZL,Nouvelle-Zelande,2017,13113767.411966313,74883.51550068297
PAK,Pakistan,2017,26380.227070619403,190.24674115928408
PAN,Panama,2017,6371552.5696939705,30878.791876191863
PER,Perou,2017,73018107.33693492,303280.51969753
PHL,Philippines,2017,24360676.911713153,114280.59778671555
PNG,Papouasie-Nouvelle-Guinee,2017,34250719.84625734,117509.4839582216
POL,Pologne,2017,12289365.640874218,96251.75379674735
PRI,Puerto Rico,2017,12495215.368996294,56205.3506629881
PRK,Coree du Nord,2017,942635.2909724,8522.73836844242
PRT,Portugal,2017,20293340.380264323,173894.8078636663
PRY,Paraguay,2017,30314675.073616147,360058.407255579
PSE,Palestine,2017,159.30566706049717,1.7029687807758767
ROU,Roumanie,2017,3183515.020542005,19187.03312095061
RUS,Russie,2017,492051297.3874804,5288940.641140026
RWA,Rwanda,2017,341999.89072185976,2728.8183060839165
SDN,Soudan,2017,7765.674799481849,74.6473321746497
SEN,Senegal,2017,38764.33164565981,391.79548266333234
SGP,Singapour,2017,36120.99092725007,262.65034720574505
SLB,Iles Salomon,2017,5822516.607618375,19761.385800830514
SLE,Sierra Leone,2017,27897116.66294378,232752.74797355756
SLV,Salvador,2017,800346.6132421177,4745.6342647918555
SMR,Saint-Marin,2017,2.6746331846881075,0.05572152468100224
SOM,Somalie,2017,20590.70273394853,304.89673329013675
SRB,Serbie,2017,601247.8870636593,3570.64200893243
SSD,Sud-Soudan,2017,884269.8979730399,6856.227015177142
SUR,Suriname,2017,5777629.985008688,18018.475284306936
SVK,Slovaquie,2017,2647769.9303691783,14213.008150311995
SVN,Slovenie,2017,1010070.256335889,4891.96253278201
SWE,Suede,2017,27205395.22738931,331217.22513943847
SWZ,Eswatini,2017,1086262.714083852,6376.50367244329
SYR,Syrie,2017,241332.37862728958,2146.5696035017036
TCA,Iles Turques-et-Caiques,2017,2122.9076051242278,32.83492385399883
TCD,Tchad,2017,759682.9006985191,6765.138653660586
TGO,Togo,2017,733640.6031316987,7186.209751414163
THA,Thailande,2017,42853741.211817116,196456.50627744137
TJK,Tadjikistan,2017,11.088382257898138,0.12115387188803131
TKM,Turkmenistan,2017,8.119284920485786,0.061047255041246515
TLS,Timor-Leste,2017,318501.0734036544,1713.2432838811555
TTO,Trinite-et-Tobago,2017,161884.97257167823,739.1110297788541
TUN,Tunisie,2017,1002535.4443214147,8525.83650322338
TUR,Turquie,2017,3666643.0352555793,33901.123363537066
TWN,Taiwan,2017,491348.7687514963,2584.1205363105546
TZA,Tanzanie,2017,24763072.57603519,194875.86110892886
UGA,Ouganda,2017,12187614.907198627,116902.45448787611
UKR,Ukraine,2017,10839924.132368546,85860.91491728187
URY,Uruguay,2017,1838516.6863227715,21859.347396054378
USA,Etats-Unis,2017,360991721.23346794,2311358.030429936
UZB,Ouzbekistan,2017,162.8874546710793,1.694133046729588
VCT,Saint-Vincent-et-les Grenadines,2017,6918.291194743095,30.798349996353707
VEN,Venezuela,2017,29425330.35020917,166982.30201223088
VGB,British Virgin Islands,2017,40979.4055495635,229.36256174680057
